"Actual","Predicted"
4.574,4.34693806330121
3.267,2.16813842807017
1.584,1.73675142712818
0,0.329036285714286
4.04,4.42914476092044
0,1.09036133105063
0,0.277380251515151
0,0.112913666666667
4.09,3.40928747120027
4.742,1.20124345740975
2.644,2.64714671058892
2.386,3.06125955616515
2.64,2.77697803850311
3.248,3.30842145252049
2.88,2.84919443665
2.24,2.42881578956271
2.287,2.75515412986242
4.815,3.6481922780543
3.131,3.66887525004609
0,0.282896149850247
1.5,1.4206006933246
2.749,2.76360871733228
0,1.99629568839665
4.862,4.6509839050621
0,0.0376182
4.268,4.19760874210441
4.295,3.93129367040149
1.885,2.44781542811238
3.027,2.75666875992081
0,0.773744679432165
2.826,2.90816137497458
0,1.93854639369306
0,1.22494985365854
3.079,2.45288761864496
4.672,4.59264205342665
0,0.458216909523809
0,0.464894354545455
3.94,3.96385447539364
4.181,3.38170568285162
3.6,3.035343854601
3.079,2.60843558945998
3.833,2.80265172233036
2.982,2.92297236838577
1.743,1.92832937062553
2.993,2.90958013776281
0,1.72885156762355
3.239,4.12492529250459
2.697,3.10095960160439
2.867,2.74452082805047
2.728,2.53045270599747
3.754,3.49681788413559
0,0.115643766666667
0,0.0428575666666667
0,0.500892880859141
0,1.07469397626263
1.197,1.42038729183045
2.727,2.25936708540936
4.258,3.46764613162946
2.484,2.82561419940503
2.262,3.26539351277
2.2,3.52502145492911
3.677,4.03238896785574
4.425,4.30081559977935
0,0.472094866666667
4.489,4.71838153161988
0,0.462494015151515
1.122,1.45268976099299
2.883,3.2131756011308
2.139,2.14806810227716
2.512,2.59679938103469
1.731,2.80445989305055
0,0.663635891919192
2.227,1.92671869464093
3.397,3.35361234428061
3.299,3.55329735454868
3.772,2.61463483600666
1.774,2.43233055391712
4.926,3.42079726722731
4.625,4.49146076330298
4.661,3.76270519752015
0,1.19989455057471
1.767,2.82100276517927
2.542,3.53218612303136
2.451,3.02636332902787
3.913,4.31994721758384
0,1.74470162737846
0,0.026408
0,2.90690089679654
4.918,4.09755362828288
4.782,4.03751111078383
2.75,3.34303559244123
3.971,3.06561136627824
0,2.41685836512114
2.403,3.12213556910465
0,0.5173459
1.859,1.54124355855418
4.212,3.78077507839448
2.067,2.37929770768735
3.346,3.25427907890383
2.255,2.21015017617094
3.805,1.92494713852814
0,1.92545081074145
3.337,2.51669157238217
0,0.327192841025641
4.914,2.11156744444444
4.423,3.52510840063373
0,0.737383208333333
3.363,2.99147760510617
0,0.310258763504611
0,0.0979308333333334
4.147,3.73892883208985
3.075,3.56925118004489
1.347,1.58082945138332
3.274,3.27063301512494
2.531,3.09958977069779
2.451,3.81810026964393
0,0.677772380952381
4.682,3.62791022794985
3.639,3.59836695306924
0,0.248338703030303
0,0.230482003463203
4.291,4.05294062279767
0,0.289120580952381
0,0.15535425
0.988,1.61030393162335
0,1.88277586149148
4.187,3.88870964625521
4.793,4.57136251939763
2.976,2.88940666576365
4.53,4.52678670488155
4.866,4.25388908863669
3.777,3.88445925051618
1.766,1.78419674415475
2.394,2.75424910800314
0,1.74511512374292
2.253,2.42906016249156
3.679,3.78888866491927
0,2.3732100677371
3.425,3.44613585946777
1.77,2.16522170798542
0,0.643733232142857
3.808,3.83260343625381
1.989,2.39042827896812
0,0.882822385698739
0,1.40865715892857
4.589,2.6161725921483
3.49,3.30145861719879
3.605,3.45810061270699
4.581,2.38688932351677
4.601,4.3397505100049
3.665,3.01601164865936
0,0.0602853333333333
0,0.1999507
0,1.28204197391304
0,1.08374746190476
4.438,3.14660463333333
2.83,2.71408430188329
2.723,2.78607435611639
3.685,3.70971915110868
3.216,3.25508335615824
0,1.01537208087589
3.991,3.83223100392026
0,0.246578366666667
0,0.6157071
4.946,3.79751594505471
2.702,2.77772818204523
2.176,2.34624176461347
0,0.559247739141414
4.252,4.22792164717212
0,1.35161641954023
2.822,3.04449601679145
0,0.442228333333333
2.324,3.21837483914768
0,0.69847242008001
2.575,2.45862966305478
3.305,3.09829737141126
0,0.0859779666666667
3.035,2.48421221943711
3.4,3.31432743552042
2.2,2.00875345029622
3.949,3.49378230786048
2.63,2.9698487570304
0,0.0513921333333333
4.927,4.27568698467097
0,2.02856460781071
1.797,2.19157353499604
2.938,2.21243702356277
4.128,4.22140536703469
4.862,4.58593836322033
0,0
4.824,4.12498343278817
2.206,2.69870535542533
0,0.0703163333333333
3.009,2.59738404968778
3.318,2.95259401410561
4.175,4.15360650473954
2.648,3.16382535486152
0,0.915022280971659
3.984,2.52905119229373
4.856,4.07121424285714
2.941,3.24113628046248
0,2.36316421013938
0,1.38121062552094
4.386,3.32341081071999
4.787,4.73454969778318
1.698,1.85541025464226
4.159,3.95933173081814
3.52,3.57602103564608
1.702,1.75547042890723
0,0.167621233333333
2.067,2.21620813098802
2.705,2.74510642299253
3.143,3.11177241341107
4.948,3.97278516433525
0,0.772464073649961
0,2.24582611048913
0,0.426640966666667
3.441,2.31697096382879
0,0.179912217263895
0,0
0,0.784059151404152
2.12,2.03556286239665
3.404,2.67172857716459
0,0.352731309090909
4.304,3.82100139048356
3.889,3.36064337200018
2.862,2.88398347083831
1.607,1.72674799879122
0,4.66547714758129
0,0.0548428333333333
2.203,2.35402823634768
1.56,1.62280868846196
3.06,2.84202114618127
0,0.398487656043559
3.369,3.89911605920571
1.694,1.81252152212865
4.093,2.51525396826494
3.611,2.29139612323593
0,0.028585019379845
2.366,2.49119813592074
2.64,2.9373852234455
2.131,2.21031846552681
2.043,2.7301113935859
0,0.135720115384615
2.125,2.12571361609043
0,2.269758201443
2.232,3.07510303797478
0,0.141290954385965
4.796,3.63475291116876
3.856,3.88318208355085
0,0.976676781818181
0,0.186622966666667
4.74,2.66287722857143
0,0.0633993333333333
3.672,3.75568658761533
3.646,3.4622958548832
4.967,1.44391321578031
2.073,3.14842778795782
3.667,2.93652048311449
0,0.0707587466666667
3.027,2.69744434125942
2.093,2.88145596148851
4.448,2.84666214137039
0,1.29252532436163
0,0
2.674,3.17731749236596
4.091,3.397305623511
4.786,2.73523352154214
0,1.37544770455927
3.247,3.42646016620259
2.106,2.29205795103467
0,0
3.063,3.62960943488396
1.874,1.17859285485103
4.172,3.9052337756396
4.5,4.188933857198
0,0.137828833333333
3.43,2.87075748091817
4.862,4.72417158365556
2.156,2.23826814814392
2.595,2.9697666371563
0,0.189082933333333
4.306,2.52332292194702
0,0.0133006
1.242,1.53062612923308
1.469,2.49699982297421
0,0.0221509333333333
2.215,2.24019031757375
4.545,4.57423790633904
0,0.198755875757576
1.973,1.81656006594096
2.865,2.77900479650974
0,0.544248927272727
0,0.1391968
1.401,1.84154242854639
3.417,3.93168740386072
1.565,1.6094699683709
0,0.0902503666666667
0,0.0635975333333333
4.866,3.31807714921598
2.823,2.61568764591018
3.919,4.30388696282773
1.773,1.44124435196818
4.096,3.69280907223741
3.685,3.68084962037535
0,2.11863362169374
3.185,2.77479046819662
0,0.0477302
0,0.791270576190476
4.853,2.98292221535353
1.64,1.93955302550422
3.135,2.85884993095238
0,0.603211598412698
3.195,3.25739230147427
2.732,2.61172837058631
4.355,3.85983315368786
0,0
4.734,4.64108617259677
4.026,3.49923617656986
2.904,3.35394380576884
2.472,2.75266391032018
3.171,2.28757845958859
0,0.500890833333333
4.092,4.12371701110513
3.634,2.65626791385261
3.989,4.08645753971896
0,0.265571076923077
3.059,3.30945364524048
0,0.515190733333333
4.956,3.71793967349016
4.491,4.5205182514598
1.842,2.14516711898458
0,0.376288870114942
0,1.7710387970696
0,0.286087688888889
4.075,4.60317450806279
0,0.0243634666666667
0,0.54243859047619
3.081,2.92507567735579
3.892,3.24130752025621
4.532,2.52204094545454
1.584,1.55016309715328
0,0.696706830448808
3.86,3.97767033414629
0,0.521925002937768
3.135,2.39448891181047
2.307,2.96033779176829
2.816,2.73653763095775
3.29,3.85980308704977
4.071,4.15941863271122
0,1.09793765824942
4.809,4.00178117465837
4.052,2.95283336016206
0,0
4.045,3.91509904886156
2.93,3.10276224669903
3.451,2.37043836527492
2.225,2.25628776230043
4.712,4.20880142913165
0,0.109145438095238
0,1.16330530383851
3.039,1.92913655567858
2.417,2.14987342998346
2.731,3.18522056727353
4.895,3.81214384577451
3.258,3.30811768143184
0,0.0492726666666667
0,1.04290304275583
0,0.185300457861635
0,0.626737591282051
2.003,2.04019416860668
0,0.0285715
2.238,2.68855834804332
4.065,4.42692605316047
0,0.573415371153846
1.786,1.45645681557263
0,2.56599880837194
2.027,2.24046473790136
2.296,3.07641353205128
3.601,3.38003394518732
3.319,2.3326752774531
3.735,3.81294679837556
0,0.0730895
2.488,2.56607097754113
0,0.257295766666667
1.843,1.90009329192724
0,0.140168091666667
3.375,2.61191749121949
3.944,2.12586952537463
2.953,3.44660517098515
4.534,4.41612849556629
0,0.1842292
3.42,4.04692041655888
2.727,2.53096238520923
2.865,3.08935840140537
4.847,4.55811596909915
3.094,2.81697786919089
3.395,3.72905944801963
3.53,3.28150886849383
1.325,1.32766807404877
3.06,3.19465727116165
3.375,3.13011172966331
0,2.19577303156551
4.133,4.14437376722605
3.675,1.43901359217274
2.809,2.6184996708748
0,0.23477399047619
0,1.08973718181818
2.755,2.69468500824989
0,2.35009908270025
0,0.518195427472527
0,0.005908
2.295,2.6463197794249
4.508,4.52217142671662
2.894,2.8483163036926
2.661,2.66143997032653
2.484,2.55716219149111
2.734,2.72724313460317
0,1.01091596267364
3.627,2.60104089730419
0,2.27103768668974
2.862,2.91803742716348
3.748,2.53170503978486
4.184,3.17791824012134
0,0.0464523333333333
2.791,2.90624536944159
0,1.00373600398628
0,0
3.887,2.97630703720877
1.282,2.11483941516091
4.737,3.29199488143155
2.899,3.03052913387049
4.177,4.07952265624772
0,0.635710661204482
0,3.59094005466769
3.748,4.06602983418399
3.039,3.07309343669664
0,1.29226198624798
0,0.0019696
3.036,2.85557776487768
3.573,2.21258659273401
0,1.40227522688828
1.646,1.65557973082848
2.654,2.70127270386811
3.601,3.47726170858944
4.918,4.55485879549009
2.731,2.87325943083419
2.194,3.21712960536525
0,0.261616776190476
3.215,2.91689919371835
0,0.0538007333333333
3.806,4.2084056586565
0,0.809495782008641
4.924,4.60925797828703
4.167,4.13911737633597
4.408,3.57169935277586
0,0.412539236111111
3.619,2.80111221750844
3.722,3.60520623336633
0,3.09636975463297
4.267,1.70121562744589
0,1.2355829416482
2.667,2.51086596841214
3.716,3.79429871682965
4.667,3.61199527642133
0,1.23621210299145
3.666,3.55544971876987
2.801,3.11403083347399
2.264,2.30926891205334
0,1.24397369076479
0,0.942371155913979
2.424,2.77104259040674
4.686,4.51829085111895
3.199,3.49291926541512
4.074,4.12280102031556
4.022,3.66309703033056
3.715,2.73058944474226
3.953,3.56555569834205
0,0.0402194666666667
4.567,4.74730154101079
2.695,2.91642270085243
4.031,4.37134886000619
3.22,3.31383347911108
3.67,2.92822170641711
3.061,3.73420494570692
4.294,3.49031324148296
0,0.496925401416778
0,0.42857027104009
4.085,3.94084560457222
1.057,1.4328259175467
3.132,3.20691676644801
0,2.16533765762386
0,1.71444504369771
0,0.122526628571429
4.346,2.6063865015018
1.979,2.48573879793691
0,0.488553991086691
3.34,3.47214724028682
3.981,3.31252084664298
2.702,2.72326895590328
0,0.565337971227053
3.654,3.62251991266429
1.641,2.49366590271428
0,0.83500455
1.551,2.02252237483685
2.087,2.42948472239204
1.738,1.74435464018802
4.713,2.27118840678177
4.794,3.81744488989899
0,0.93346909047619
2.696,2.53114848567837
3.425,3.32849317252931
2.963,2.90845930370778
0,0.224911933333333
3.969,2.98248183603908
3.596,3.43909542084854
2.929,2.98980179087352
0,0.782492901587302
4.26,4.37299134883174
4.17,4.07790819577959
3.726,3.05352456181614
0,0.252762866666667
3.324,3.20856903431208
1.761,2.56195927856317
4.318,3.07275463523575
0,0.901009207142857
1.495,1.63349600062972
1.97,2.1861320345302
4.578,3.61115493746189
0,0.119410633333333
4.695,2.62006826666667
4.446,4.4678762196607
2.665,2.91612763283361
0,1.40960693496732
3.586,2.75850270304164
0,1.31285196892389
3.021,2.99208716380354
4.765,4.36068853124533
0,0.174557515151515
2.612,2.62178321522638
2.247,2.32818917279226
3.721,3.61048440703523
0,0.240370966666667
3.919,3.14379626665111
3.111,3.17498056380954
3.418,3.2040511984994
0,0.146571733333333
2.232,2.08748179124564
2.009,2.04758992411586
3.841,3.86986669354853
3.011,3.57225236913794
1.636,1.95598076114645
2.88,3.29963654897667
4.998,3.59853708917749
3.42,2.56894726873183
4.394,3.59871910699568
4.045,4.10767655231156
2.92,2.48883703557035
3.597,3.35076368576659
2.066,3.00164773950695
2.831,2.8678655045555
2.699,2.87062298335016
0,1.88385918708514
3.296,2.68048630672622
0,2.81734301578283
3.454,3.10718131234855
0,1.32656123347826
1.983,2.15677598887449
3.378,3.49175040974802
0,0.246416371428572
0,0.0221951333333333
2.704,2.54707425522234
0,0.250098066666667
1.951,2.50628189905233
1.756,1.92368557362015
4.873,4.2876716485418
2.727,3.16494766765561
2.614,3.16854076764107
4.808,3.45655599887522
2.363,2.29840891574837
3.099,3.02804314919138
2.074,2.5189695365957
3.245,2.97733745574647
1.857,1.93289582943172
2.397,2.04513712845809
0,0.443178655555556
0,1.36246771228843
2.577,2.85636384335659
1.861,1.54271327616891
2.832,2.99043546911661
4.27,3.36667857157169
4.5,4.57741960532916
4.707,3.67759786540638
3.811,3.48972454697982
0,2.49058885091575
2.642,2.14124129259295
1.608,1.58091973786677
4.756,4.70906481804845
3.734,3.46177671117105
3.595,3.77383731784774
2.381,3.66622479240866
0,0.979742016953911
0,0.254450662251829
4.732,4.64972099746254
0,0.329913466666667
0,0.0540948666666667
0,1.50927645497835
4.443,4.44474356188434
0,1.78965652277009
0,0.583611733333333
3.172,3.50061736016913
4.03,4.08742049901387
3.006,2.89050713614322
0,3.02927017124412
4.611,4.54886748958644
0,0.538285733333333
0,1.21387991076311
2.651,2.79790260750174
4.473,2.85841390974009
4.815,4.16245449764598
2.59,2.44795672760052
2.804,2.68102824015805
2.632,2.374898248779
2.521,2.40550191868378
4.181,3.70485876275946
3.978,3.98224892382522
0,1.49982266666667
2.725,2.93452806574741
0,0.517294911988345
4.505,3.37409330349029
4.996,3.2691488652893
4.454,2.76708105826996
4.361,3.0005592298594
0,0.133791491666667
2.937,3.1509518953131
4.357,4.29820281910827
2.408,2.74646880106474
0,0.0226136
0,1.32528950952381
3.197,3.28840762078556
0,0.260725333333333
4.438,4.25547887132493
2.711,3.0998329393444
3.555,3.43945728105597
3.341,3.25869835756132
4.03,3.4661247082586
0,1.62768328117159
3.42,2.61337497251755
0,2.34089176951068
4.54,3.65014011653305
2.641,2.43724850676705
2.9,2.38118517141081
4.335,3.25187230631179
4.555,4.07561697610534
1.722,1.79530741494978
0,1.87768010389016
1.708,0.966348231842464
3.976,4.00319503196853
0,0.1442573
4.538,3.2692257108121
0,0.189854622222222
2.965,2.8698377238186
4.16,4.6404245465164
1.694,2.54528931023097
0,0.365889446278231
4.891,3.66853478769481
2.664,2.77979308999234
1.45,1.66803200958753
3.522,2.79924228419279
2.045,2.40248066856099
0,0
3.398,3.68020648188598
0,0.212652120289855
3.931,2.9607099503774
4.619,3.41350339125373
